"state_abbr","year","fiscal_year","personal_income","population","taxes_last_year","percent_change_personal_income","percent_change_population","estimated_imbalance","state","gov_party","house_dem_share","senate_dem_share","citizen_ideology","year_of_biennium","ranney_10yrs","change_in_gov_party","change_in_house_dem_share","change_in_senate_dem_share","change_in_citizen_ideology","class","proposal","action"
"NC",1996,1997,0.18,7.7,12,6.25,2.74,147,"North Carolina","Democrat",0.433333,0.52,42.2868,"Second Year of Biennium",0.595987,"No Change",0,0,1.14923,"Corporate",-0.059479,-0.309614
"NC",1997,1998,0.2,7.8,13,5.88,2.67,121,"North Carolina","Democrat",0.491667,0.6,42.3294,"First Year of Biennium",0.588563,"No Change",0.0583334,0.08,0.04263,"Corporate",-0.059479,-0.0729137
"NC",1998,1999,0.21,7.9,14,11.11,1.3,313,"North Carolina","Democrat",0.491667,0.6,44.6805,"Second Year of Biennium",0.601589,"No Change",0,0,2.35111,"Corporate",-0.059479,-0.0729137
"NC",1999,2000,0.23,8.1,14,5,1.28,1,"North Carolina","Democrat",0.55,0.7,51.2949,"First Year of Biennium",0.614615,"No Change",0.0583333,0.1,6.61437,"Corporate",-0.059479,-0.198993
"NC",2000,2001,0.23,8.2,15,9.52,2.53,10,"North Carolina","Democrat",0.55,0.7,38.042,"Second Year of Biennium",0.624907,"No Change",0,0,-13.2529,"Corporate",-0.059479,-0.0729137
"NC",2001,2002,0.24,8.3,16,0,1.23,1,"North Carolina","Democrat",0.516667,0.7,47.024,"First Year of Biennium",0.635198,"No Change",-0.0333333,0,8.98198,"Corporate",-0.059479,0.561104
"NC",2002,2003,0.24,8.4,16,4.35,1.22,325,"North Carolina","Democrat",0.516667,0.7,44.0265,"Second Year of Biennium",0.612943,"No Change",0,0,-2.99748,"Corporate",-0.059479,0.814711
"NC",2003,2004,0.26,8.6,16,0,1.2,146,"North Carolina","Democrat",0.5,0.56,50.5471,"First Year of Biennium",0.590688,"No Change",-0.0166667,-0.14,6.52063,"Corporate",-0.059479,-0.0729137
"NC",2004,2005,0.28,8.7,17,8.33,2.38,0,"North Carolina","Democrat",0.508333,0.56,45.6277,"Second Year of Biennium",0.60736,"No Change",0.0083333,0,-4.91939,"Corporate",-0.059479,-0.126619
"NC",2005,2006,0.3,8.9,19,7.69,1.16,113,"North Carolina","Democrat",0.525,0.58,52.7574,"First Year of Biennium",0.624032,"No Change",0.0166667,0.02,7.12961,"Corporate",-0.059479,-0.0729137
"NC",2006,2007,0.32,9.1,21,7.14,2.3,488,"North Carolina","Democrat",0.525,0.58,54.1239,"Second Year of Biennium",0.638849,"No Change",0,0,1.36652,"Corporate",-0.059479,-0.0729137
"NC",2007,2008,0.33,9.3,23,6.67,2.25,317,"North Carolina","Democrat",0.566667,0.62,55.0176,"First Year of Biennium",0.653667,"No Change",0.0416667,0.04,0.89371,"Corporate",-0.326355,0.324036
"NC",2008,2009,0.32,9.4,23,3.13,2.2,0,"North Carolina","Democrat",0.566667,0.62,62.4319,"Second Year of Biennium",0.650346,"No Change",0,0,7.41431,"Corporate",-0.059479,-0.0729137
"NC",2009,2010,0.33,9.6,21,-3.03,1.08,4,"North Carolina","Democrat",0.566667,0.6,49.5936,"First Year of Biennium",0.647025,"No Change",0,-0.02,-12.8383,"Corporate",-0.15691,0.149294
"NC",2010,2011,0.35,9.7,22,3.13,2.13,584,"North Carolina","Democrat",0.566667,0.6,45.6477,"Second Year of Biennium",0.624238,"No Change",0,0,-3.94597,"Corporate",-0.183482,-0.0729137
"NC",2011,2012,0.38,9.7,22,6.77,0.54,582,"North Carolina","Democrat",0.436975,0.38,44.054,"First Year of Biennium",NA,"No Change",-0.129692,-0.22,-1.59371,"Corporate",-0.989501,-0.312688
"ND",1987,1988,0.0085,0.65533,0.57,3.45,-1.25,-9,"North Dakota","Democrat",0.424528,0.509434,68.886,"First Year of Biennium",0.415429,NA,NA,NA,NA,"Corporate",2.6626,-0.0729137
"ND",1988,1989,0.0093,0.646351,0.66,-7.78,-0.88,15,"North Dakota","Democrat",0.424528,0.509434,68.9009,"Second Year of Biennium",0.428214,"No Change",0,0,0.01491,"Corporate",-0.059479,-0.0729137
"ND",1989,1990,0.01,0.637685,0.67,12.05,-1.37,54,"North Dakota","Democrat",0.424528,0.603774,60.0866,"First Year of Biennium",0.440999,"No Change",0,0.0943396,-8.81433,"Corporate",-0.059479,-0.0729137
"ND",1990,1991,0.01,0.635753,0.68,7.53,-1.34,104,"North Dakota","Democrat",0.424528,0.603774,55.017,"Second Year of Biennium",0.469178,"No Change",0,0,-5.06952,"Corporate",-0.059479,-0.0729137
"ND",1991,1992,0.011,0.638223,0.76,0,-0.3,67,"North Dakota","Democrat",0.45283,0.509434,59.3455,"First Year of Biennium",0.497357,"No Change",0.0283019,-0.0943396,4.3285,"Corporate",-0.059479,-0.0729137
"ND",1992,1993,0.011,0.641216,0.69,10,0.39,8,"North Dakota","Democrat",0.45283,0.509434,65.4047,"Second Year of Biennium",0.494368,"No Change",0,0,6.05911,"Corporate",-0.059479,-0.0729137
"ND",1993,1994,0.012,0.644804,0.84,0,0.47,21,"North Dakota","Republican",0.336735,0.510204,58.5984,"First Year of Biennium",0.49138,"Change to Republican",-0.116096,0.0007701,-6.80626,"Corporate",-0.059479,-0.0729137
"ND",1994,1995,0.012,0.647832,0.88,9.09,0.56,63,"North Dakota","Republican",0.336735,0.510204,53.1454,"Second Year of Biennium",0.470443,"No Change",0,0,-5.45302,"Corporate",-0.059479,-0.0729137
"ND",1995,1996,0.014,0.650382,0.96,0,0.47,25,"North Dakota","Republican",0.234694,0.408163,59.4768,"First Year of Biennium",0.449506,"No Change",-0.102041,-0.102041,6.33139,"Corporate",-0.059479,-0.0729137
"ND",1996,1997,0.014,0.649716,0.99,16.67,0.39,63,"North Dakota","Republican",0.234694,0.408163,54.8591,"Second Year of Biennium",0.424606,"No Change",0,0,-4.61771,"Corporate",-0.059479,-0.0729137
"ND",1997,1998,0.015,0.647532,1.1,0,-0.1,93,"North Dakota","Republican",0.265306,0.387755,52.0841,"First Year of Biennium",0.399706,"No Change",0.0306122,-0.0204082,-2.77492,"Corporate",-0.059479,-0.0729137
"ND",1998,1999,0.015,0.644259,1.1,7.14,-0.34,69,"North Dakota","Republican",0.268041,0.382979,59.6788,"Second Year of Biennium",0.372838,"No Change",0.00273512,-0.00477643,7.59467,"Corporate",-0.059479,-0.0729137
"ND",1999,2000,0.016,0.642023,1.1,0,-0.51,41,"North Dakota","Republican",0.346939,0.367347,62.1241,"First Year of Biennium",0.34597,"No Change",0.0788976,-0.0156318,2.4453,"Corporate",-0.059479,-0.0729137
"ND",2000,2001,0.017,0.639062,1.2,6.67,-0.35,38,"North Dakota","Republican",0.350515,0.367347,55.9121,"Second Year of Biennium",0.321758,"No Change",0.0035767,0,-6.21198,"Corporate",-0.059479,-0.0729137
"ND",2001,2002,0.017,0.638168,1.2,6.25,-0.46,40,"North Dakota","Republican",0.295918,0.346939,61.3642,"First Year of Biennium",0.297545,"No Change",-0.0545971,-0.0204081,5.45213,"Corporate",-0.059479,-0.0729137
"ND",2002,2003,0.019,0.638817,1.1,0,-0.14,0,"North Dakota","Republican",0.295918,0.346939,60.7507,"Second Year of Biennium",0.280759,"No Change",0,0,-0.6135,"Corporate",-0.059479,-0.0729137
"ND",2003,2004,0.019,0.644705,1.2,11.76,0.1,64,"North Dakota","Republican",0.297872,0.340426,54.7526,"First Year of Biennium",0.263973,"No Change",0.00195396,-0.00651327,-5.99815,"Corporate",-0.059479,-0.0729137
"ND",2004,2005,0.021,0.646089,1.2,0,0.92,127,"North Dakota","Republican",0.297872,0.340426,63.3275,"Second Year of Biennium",0.259691,"No Change",0,0,8.57487,"Corporate",-0.059479,-0.0729137
"ND",2005,2006,0.021,0.649422,1.4,10.53,0.21,132,"North Dakota","Republican",0.287234,0.319149,65.0459,"First Year of Biennium",0.255409,"No Change",-0.0106383,-0.0212766,1.71845,"Corporate",-0.059479,-0.0729137
"ND",2006,2007,0.024,0.652822,1.6,0,0.52,219,"North Dakota","Republican",0.287234,0.319149,66.4122,"Second Year of Biennium",0.25752,"No Change",0,0,1.36624,"Corporate",-0.059479,-0.0729137
"ND",2007,2008,0.027,0.657569,1.8,14.29,0.52,366,"North Dakota","Republican",0.351064,0.446808,62.7897,"First Year of Biennium",0.25963,"No Change",0.0638298,0.12766,-3.62244,"Corporate",-0.059479,-0.861913
"ND",2008,2009,0.026,0.664968,2.3,12.5,0.73,392,"North Dakota","Republican",0.351064,0.446808,67.2606,"Second Year of Biennium",0.26007,"No Change",0,0,4.47086,"Corporate",-0.059479,-0.690392
"ND",2009,2010,0.029,0.674629,2.4,-3.7,1.13,334,"North Dakota","Republican",0.382979,0.446808,52.3276,"First Year of Biennium",0.26051,"No Change",0.0319149,0,-14.933,"Corporate",-0.059479,-0.495592
"ND",2010,2011,0.033,0.684867,2.6,11.54,1.45,997,"North Dakota","Republican",0.382979,0.446808,46.4305,"Second Year of Biennium",0.252233,"No Change",0,0,-5.89707,"Corporate",-0.387371,-0.463078
"ND",2011,2012,0.039,0.701345,3.8,13.04,1.52,997,"North Dakota","Republican",0.265957,0.255319,41.1818,"First Year of Biennium",NA,"No Change",-0.117021,-0.191489,-5.24876,"Corporate",-0.059479,-0.766996
"OH",1987,1988,0.18,11,9.3,6.25,0,130,"Ohio","Democrat",0.606061,0.454545,49.42,"First Year of Biennium",0.602177,NA,NA,NA,NA,"Corporate",-0.059479,-0.0729137
"OH",1988,1989,0.19,11,10,5.88,0,184,"Ohio","Democrat",0.606061,0.454545,56.9991,"Second Year of Biennium",0.601259,"No Change",0,0,7.57912,"Corporate",-0.059479,-0.0729137
"OH",1989,1990,0.2,11,11,5.56,0,445,"Ohio","Democrat",0.59596,0.424242,50.3764,"First Year of Biennium",0.600341,"No Change",-0.010101,-0.0303031,-6.62266,"Corporate",1.14955,0.148416
"OH",1990,1991,0.21,11,11,5.26,0,53,"Ohio","Democrat",0.59596,0.424242,50.5858,"Second Year of Biennium",0.598126,"No Change",0,0,0.20935,"Corporate",-0.059479,-0.0729137
"OH",1991,1992,0.22,11,12,5,0,-8,"Ohio","Republican",0.616162,0.363636,50.9039,"First Year of Biennium",0.595911,"Change to Republican",0.020202,-0.060606,0.3181,"Corporate",-0.0353243,0.755536
"OH",1992,1993,0.23,11,12,4.76,0,70,"Ohio","Republican",0.616162,0.363636,54.722,"Second Year of Biennium",0.563936,"No Change",0,0,3.81812,"Corporate",0.849876,1.00914
"OH",1993,1994,0.24,11,13,4.55,0,315,"Ohio","Republican",0.535354,0.393939,47.9781,"First Year of Biennium",0.53196,"No Change",-0.0808081,0.030303,-6.74396,"Corporate",-0.00963936,0.0488177
"OH",1994,1995,0.25,11,14,4.35,0,70,"Ohio","Republican",0.535354,0.393939,43.2706,"Second Year of Biennium",0.495215,"No Change",0,0,-4.70744,"Corporate",-0.059479,-0.0729137
"OH",1995,1996,0.26,11,15,4.17,0,219,"Ohio","Republican",0.434343,0.393939,42.453,"First Year of Biennium",0.458471,"No Change",-0.10101,0,-0.81758,"Corporate",-0.059479,-0.0729137
"OH",1996,1997,0.28,11,16,4,0,157,"Ohio","Republican",0.434343,0.393939,45.8292,"Second Year of Biennium",0.429695,"No Change",0,0,3.37617,"Corporate",-0.24064,-0.0982744
"OH",1997,1998,0.3,11,16,7.69,0,235,"Ohio","Republican",0.393939,0.363636,48.0672,"First Year of Biennium",0.400919,"No Change",-0.040404,-0.030303,2.23801,"Corporate",-0.059479,-0.0729137
"OH",1998,1999,0.31,11,18,7.14,0,216,"Ohio","Republican",0.393939,0.375,49.077,"Second Year of Biennium",0.378743,"No Change",0,0.0113636,1.00978,"Corporate",-0.561519,-0.535042
"OH",1999,2000,0.33,11,18,3.33,0,345,"Ohio","Republican",0.40404,0.363636,51.5434,"First Year of Biennium",0.356568,"No Change",0.010101,-0.0113636,2.46641,"Corporate",-0.059479,-0.0729137
"OH",2000,2001,0.33,11,20,6.45,0,190,"Ohio","Republican",0.397959,0.363636,44.703,"Second Year of Biennium",0.339477,"No Change",-0.00608121,0,-6.84041,"Corporate",-0.187357,-0.225078
"OH",2001,2002,0.34,11,20,0,0,153,"Ohio","Republican",0.40404,0.375,48.6476,"First Year of Biennium",0.322387,"No Change",0.00608121,0.0113636,3.94462,"Corporate",-0.059479,0.271992
"OH",2002,2003,0.35,11,20,3.03,0,49,"Ohio","Republican",0.397959,0.34375,44.3069,"Second Year of Biennium",0.303474,"No Change",-0.00608121,-0.03125,-4.34068,"Corporate",0.290054,2.15883
"OH",2003,2004,0.36,11,21,2.94,0,129,"Ohio","Republican",0.383838,0.333333,49.175,"First Year of Biennium",0.284561,"No Change",-0.0141208,-0.0104167,4.86809,"Corporate",1.97033,0.158956
"OH",2004,2005,0.37,11,22,2.86,0,120,"Ohio","Republican",0.373737,0.333333,52.1555,"Second Year of Biennium",0.285947,"No Change",-0.010101,0,2.98051,"Corporate",-0.059479,-0.0729137
"OH",2005,2006,0.39,11,24,2.78,0,447,"Ohio","Republican",0.40404,0.333333,54.7309,"First Year of Biennium",0.287334,"No Change",0.030303,0,2.57533,"Corporate",0.793041,0.180693
"OH",2006,2007,0.4,12,25,5.41,0,130,"Ohio","Republican",0.383838,0.333333,54.9031,"Second Year of Biennium",0.310719,"No Change",-0.020202,0,0.17225,"Corporate",-0.059479,0.568205
"OH",2007,2008,0.42,12,26,2.56,9.09,802,"Ohio","Democrat",0.464647,0.363636,62.0668,"First Year of Biennium",0.334104,"Change to Democrat",0.0808081,0.0303031,7.1637,"Corporate",-0.031936,-0.0729137
"OH",2008,2009,0.41,12,26,5,0,387,"Ohio","Democrat",0.464647,0.363636,62.2883,"Second Year of Biennium",0.353667,"No Change",0,0,0.22146,"Corporate",-0.059479,-2.80407
"OH",2009,2010,0.42,12,24,-2.38,0,193,"Ohio","Democrat",0.535354,0.363636,54.7267,"First Year of Biennium",0.37323,"No Change",0.070707,0,-7.56157,"Corporate",-0.059479,-0.0729137
"OH",2010,2011,0.45,12,24,2.44,0,845,"Ohio","Democrat",0.535354,0.363636,45.7508,"Second Year of Biennium",0.372162,"No Change",0,0,-8.9759,"Corporate",-3.0433,-0.0729137
"OH",2011,2012,0.46,12,25,6.23,-3.75,845,"Ohio","Republican",0.40404,0.30303,48.6605,"First Year of Biennium",NA,"Change to Republican",-0.131313,-0.0606061,2.90966,"Corporate",-0.059479,-0.0729137
"OK",1987,1988,0.045,3.2,2.6,0,-3.03,66,"Oklahoma","Republican",0.693069,0.638298,36.0178,"First Year of Biennium",0.725853,NA,NA,NA,NA,"Corporate",-1.37105,-0.0729137
"OK",1988,1989,0.048,3.2,3.2,4.65,0,171,"Oklahoma","Republican",0.693069,0.638298,45.5549,"Second Year of Biennium",0.707686,"No Change",0,0,9.5371,"Corporate",-0.059479,-0.0729137
"OK",1989,1990,0.051,3.1,3.3,6.67,0,147,"Oklahoma","Republican",0.68,0.6875,30.5042,"First Year of Biennium",0.689519,"No Change",-0.0130693,0.0492021,-15.0507,"Corporate",-0.059479,-0.0729137
"OK",1990,1991,0.052,3.2,3.5,6.25,-3.13,185,"Oklahoma","Republican",0.68,0.6875,38.8887,"Second Year of Biennium",0.691392,"No Change",0,0,8.38454,"Corporate",-0.059479,1.08643
"OK",1991,1992,0.056,3.2,3.9,1.96,3.23,216,"Oklahoma","Democrat",0.683168,0.770833,36.3075,"First Year of Biennium",0.693264,"Change to Democrat",0.00316832,0.0833333,-2.58125,"Corporate",-0.059479,-0.0729137
"OK",1992,1993,0.058,3.3,3.8,7.69,0,93,"Oklahoma","Democrat",0.673267,0.770833,44.5152,"Second Year of Biennium",0.692969,"No Change",-0.009901,0,8.20773,"Corporate",-0.059479,-0.0729137
"OK",1993,1994,0.06,3.3,4.1,3.57,3.13,128,"Oklahoma","Democrat",0.673267,0.770833,31.6238,"First Year of Biennium",0.692674,"No Change",0,0,-12.8914,"Corporate",-0.059479,-0.0729137
"OK",1994,1995,0.063,3.3,4.3,3.45,0,180,"Oklahoma","Democrat",0.693069,0.770833,25.2956,"Second Year of Biennium",0.673572,"No Change",0.019802,0,-6.32819,"Corporate",-0.059479,-0.0729137
"OK",1995,1996,0.067,3.3,4.4,5,0,288,"Oklahoma","Republican",0.633663,0.729167,17.6843,"First Year of Biennium",0.65447,"Change to Republican",-0.0594059,-0.0416666,-7.6113,"Corporate",-0.640743,-0.0729137
"OK",1996,1997,0.07,3.4,4.6,6.35,0,257,"Oklahoma","Republican",0.643564,0.75,9.25092,"Second Year of Biennium",0.652047,"No Change",0.0099009,0.0208333,-8.43338,"Corporate",-0.356008,-0.0729137
"OK",1997,1998,0.075,3.4,5.1,4.48,3.03,270,"Oklahoma","Republican",0.643564,0.6875,19.1211,"First Year of Biennium",0.649625,"No Change",0,-0.0625,9.87018,"Corporate",-0.300191,-0.0729137
"OK",1998,1999,0.078,3.4,5.3,7.14,0,240,"Oklahoma","Republican",0.643564,0.6875,21.4093,"Second Year of Biennium",0.645986,"No Change",0,0,2.28818,"Corporate",-0.059479,-0.0729137
"OK",1999,2000,0.085,3.5,5.4,4,0,299,"Oklahoma","Republican",0.60396,0.6875,24.954,"First Year of Biennium",0.642348,"No Change",-0.0396039,0,3.54474,"Corporate",-0.059479,-0.0729137
"OK",2000,2001,0.091,3.5,5.8,8.97,2.94,259,"Oklahoma","Republican",0.60396,0.6875,22.6732,"Second Year of Biennium",0.616664,"No Change",0,0,-2.28082,"Corporate",-0.059479,-0.0729137
"OK",2001,2002,0.091,3.5,6.3,7.06,0,45,"Oklahoma","Republican",0.524752,0.625,32.2247,"First Year of Biennium",0.59098,"No Change",-0.0792079,-0.0625,9.55153,"Corporate",-0.059479,-0.12122
"OK",2002,2003,0.094,3.5,6.1,0,0,45,"Oklahoma","Republican",0.52,0.625,31.3201,"Second Year of Biennium",0.579021,"No Change",-0.00475248,0,-0.90463,"Corporate",-0.059479,0.658805
"OK",2003,2004,0.1,3.5,5.9,3.3,0,246,"Oklahoma","Democrat",0.524752,0.574468,32.3419,"First Year of Biennium",0.567061,"Change to Democrat",0.00475248,-0.0505319,1.02182,"Corporate",-0.059479,-0.0729137
"OK",2004,2005,0.11,3.5,6.4,6.38,0,444,"Oklahoma","Democrat",0.524752,0.583333,28.2714,"Second Year of Biennium",0.560341,"No Change",0,0.00886523,-4.07057,"Corporate",-0.059479,-0.0729137
"OK",2005,2006,0.12,3.6,6.9,10,0,118,"Oklahoma","Democrat",0.435644,0.541667,28.9065,"First Year of Biennium",0.55362,"No Change",-0.0891089,-0.0416666,0.63518,"Corporate",-0.059479,-0.0729137
"OK",2006,2007,0.12,3.6,7.8,9.09,2.86,205,"Oklahoma","Democrat",0.435644,0.541667,22.5573,"Second Year of Biennium",0.55068,"No Change",0,0,-6.34921,"Corporate",-0.059479,-0.0729137
"OK",2007,2008,0.14,3.7,8.1,0,0,287,"Oklahoma","Democrat",0.435644,0.5,27.2251,"First Year of Biennium",0.547739,"No Change",0,-0.0416667,4.66777,"Corporate",-0.059479,-0.0729137
"OK",2008,2009,0.13,3.7,8.3,16.67,2.78,353,"Oklahoma","Democrat",0.435644,0.5,33.8433,"Second Year of Biennium",0.54308,"No Change",0,0,6.61825,"Corporate",-0.059479,-0.0729137
"OK",2009,2010,0.13,3.8,8.2,-7.14,0,25,"Oklahoma","Democrat",0.39604,0.458333,21.1318,"First Year of Biennium",0.53842,"No Change",-0.039604,-0.0416667,-12.7115,"Corporate",-0.059479,-0.0729137
"OK",2010,2011,0.15,3.8,7.1,0,2.7,93,"Oklahoma","Democrat",0.39604,0.458333,17.8803,"Second Year of Biennium",0.512713,"No Change",0,0,-3.25157,"Corporate",-0.059479,-0.0729137
"OK",2011,2012,0.16,3.8,7.8,13.51,-0.38,93,"Oklahoma","Republican",0.306931,0.333333,21.7323,"First Year of Biennium",NA,"Change to Republican",-0.0891089,-0.125,3.85203,"Corporate",-0.059479,-0.0729137
"OR",1987,1988,0.043,2.7,2.2,5.26,0,137,"Oregon","Democrat",0.516667,0.566667,65.1772,"First Year of Biennium",0.566348,NA,NA,NA,NA,"Corporate",-0.059479,-0.0175812
"OR",1988,1989,0.047,2.8,2.1,7.5,0,178,"Oregon","Democrat",0.516667,0.566667,64.6951,"Second Year of Biennium",0.576409,"No Change",0,0,-0.48211,"Corporate",-0.059479,-0.0729137
"OR",1989,1990,0.051,2.9,2.6,9.3,3.7,311,"Oregon","Democrat",0.533333,0.633333,64.1253,"First Year of Biennium",0.58647,"No Change",0.0166666,0.0666666,-0.56973,"Corporate",2.62924,0.262628
"OR",1990,1991,0.054,2.9,2.8,8.51,3.57,345,"Oregon","Democrat",0.533333,0.633333,63.7403,"Second Year of Biennium",0.584785,"No Change",0,0,-0.38504,"Corporate",-0.059479,-0.0729137
"OR",1991,1992,0.057,3,3,5.88,0,290,"Oregon","Democrat",0.466667,0.666667,67.4018,"First Year of Biennium",0.5831,"No Change",-0.0666667,0.0333334,3.66149,"Corporate",0.565702,0.258466
"OR",1992,1993,0.061,3.1,3.3,5.56,3.45,277,"Oregon","Democrat",0.466667,0.666667,69.0162,"Second Year of Biennium",0.579712,"No Change",0,0,1.61438,"Corporate",-0.059479,-0.0729137
"OR",1993,1994,0.066,3.1,3.7,7.02,3.33,315,"Oregon","Democrat",0.466667,0.533333,66.768,"First Year of Biennium",0.576325,"No Change",0,-0.133333,-2.24821,"Corporate",0.0557264,-0.127748
"OR",1994,1995,0.072,3.2,4,8.2,0,495,"Oregon","Democrat",0.466667,0.533333,59.5407,"Second Year of Biennium",0.571573,"No Change",0,0,-7.22722,"Corporate",-0.170307,-0.0729137
"OR",1995,1996,0.077,3.2,4.3,9.09,3.23,389,"Oregon","Democrat",0.433333,0.366667,56.5393,"First Year of Biennium",0.566822,"No Change",-0.0333334,-0.166667,-3.00139,"Corporate",-6.00729,-8.5658
"OR",1996,1997,0.082,3.3,4.4,6.94,0,600,"Oregon","Democrat",0.433333,0.366667,59.2053,"Second Year of Biennium",0.548295,"No Change",0,0,2.66598,"Corporate",-0.059479,-0.0729137
"OR",1997,1998,0.087,3.4,4.9,6.49,3.13,536,"Oregon","Democrat",0.483333,0.333333,53.1673,"First Year of Biennium",0.529768,"No Change",0.05,-0.0333334,-6.03801,"Corporate",-0.059479,-0.0729137
"OR",1998,1999,0.092,3.4,5,6.1,3.03,361,"Oregon","Democrat",0.483333,0.333333,53.7076,"Second Year of Biennium",0.513581,"No Change",0,0,0.5403,"Corporate",-0.059479,-0.0729137
"OR",1999,2000,0.099,3.4,5.3,5.75,0,484,"Oregon","Democrat",0.423729,0.433333,58.5049,"First Year of Biennium",0.497393,"No Change",-0.0596045,0.1,4.7973,"Corporate",0.0209474,-0.111194
"OR",2000,2001,0.1,3.5,5.9,7.61,0,461,"Oregon","Democrat",0.416667,0.433333,52.3144,"Second Year of Biennium",0.495691,"No Change",-0.00706212,0,-6.19054,"Corporate",-0.059479,-0.107301
"OR",2001,2002,0.1,3.5,5.9,1.01,2.94,66,"Oregon","Democrat",0.45,0.466667,63.1598,"First Year of Biennium",0.49399,"No Change",0.0333333,0.0333334,10.8455,"Corporate",-0.180855,-0.234534
"OR",2002,2003,0.11,3.5,5.2,0,0,165,"Oregon","Democrat",0.466667,0.466667,61.6159,"Second Year of Biennium",0.491444,"No Change",0.0166667,0,-1.54397,"Corporate",-0.059479,-0.0729137
"OR",2003,2004,0.11,3.6,5.7,10,0,-270,"Oregon","Democrat",0.416667,0.5,58.0195,"First Year of Biennium",0.488898,"No Change",-0.05,0.0333333,-3.59636,"Corporate",-0.059479,2.38307
"OR",2004,2005,0.12,3.6,6.1,0,2.86,182,"Oregon","Democrat",0.416667,0.5,62.8796,"Second Year of Biennium",0.494383,"No Change",0,0,4.86011,"Corporate",-0.059479,-0.0729137
"OR",2005,2006,0.13,3.7,6.5,9.09,0,491,"Oregon","Democrat",0.45,0.6,62.4421,"First Year of Biennium",0.499868,"No Change",0.0333333,0.1,-0.43755,"Corporate",-0.059479,-0.0729137
"OR",2006,2007,0.13,3.7,7.6,8.33,2.78,1398,"Oregon","Democrat",0.45,0.6,61.4637,"Second Year of Biennium",0.519972,"No Change",0,0,-0.97839,"Corporate",-0.059479,-0.0729137
"OR",2007,2008,0.14,3.8,7.7,0,0,-367,"Oregon","Democrat",0.516667,0.607143,71.6326,"First Year of Biennium",0.540075,"No Change",0.0666667,0.00714285,10.1689,"Corporate",0.870543,-0.599889
"OR",2008,2009,0.14,3.8,7.5,7.69,2.7,1,"Oregon","Democrat",0.516667,0.62069,74.0672,"Second Year of Biennium",0.557661,"No Change",0,0.0135468,2.43462,"Corporate",-0.059479,-0.0729137
